"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"1686","2713-P",63,1261.01269712951,"EZQSR","Nottingham","Florida","USA","National Pumpkin Festival","1460 G","1035 M",377,1133,12,"Sugar Pie",571.985271316369,"Medium"
"1687","2116-P",38,1272.62652738579,"NQHLZ","Nottingham","New York","USA","National Pumpkin Festival","1427 Z","1371 O",-2,1,0,"Yuxijiangbinggua",577.253211809974,"Medium"
"1688","2620-P",57,1251.04318627063,"ASZHT","Los Angeles","Texas","Australia","Regional Pumpkin Festival","1769 X","1425 I",385,1198,2,"Yuxijiangbinggua",567.463180946868,"Medium"
"1689","2657-P",43,1252.22169568855,"SNTQW","Paris","California","USA","Local Pumpkin Festival","1895 Y","1137 P",405,1389,-11,"Sugar Pie",567.997743390762,"Medium"
"1690","2940-P",50,1261.8616354011,"GMCPU","Paris","New York","USA","National Pumpkin Festival","1968 A","1311 E",0,4,3,"Yuxijiangbinggua",572.370342924856,"Medium"
"1691","2799-P",50,1263.72164536454,"FUENC","New York","Florida","Australia","Regional Pumpkin Festival","1089 X","1739 D",386,1223,5,"Naples Long",573.214028564191,"Medium"
"1692","2778-P",23,1259.30646668468,"CVPAZ","Chicago","California","Australia","Regional Pumpkin Festival","1600 E","1087 A",380,1202,4,"Naples Long",571.211338836436,"Medium"
"1693","2087-P",13,1249.77799156606,"KVWBL","Paris","California","Australia","Regional Pumpkin Festival","1932 M","1948 B",392,1273,-3,"Yuxijiangbinggua",566.889298750433,"Medium"
"1694","2984-P",11,1254.04392095283,"VOQSD","Paris","California","Australia","Local Pumpkin Festival","1190 P","1341 I",411,1422,-9,"Sugar Pie",568.824290192835,"Medium"
"1695","2231-P",76,1256.82417397201,"OZCHS","Nottingham","Texas","USA","Local Pumpkin Festival","1136 T","1896 X",390,1253,-1,"Naples Long",570.085390720312,"Medium"
"1696","2977-P",92,1247.28651523255,"UQMKD","Nottingham","New York","UK","National Pumpkin Festival","1922 A","1735 V",394,1263,-3,"Long Pie",565.759185017362,"Medium"
"1697","2657-P",10,1252.50302052125,"ITJJK","Houston","Florida","Australia","Regional Pumpkin Festival","1699 U","1432 G",383,1224,-1,"Sugar Pie",568.125350084276,"Medium"
"1698","2767-P",86,1242.49945378583,"UFWAB","Chicago","California","Australia","Local Pumpkin Festival","1934 I","1535 B",377,1198,8,"Naples Long",563.587812241622,"Medium"
"1699","2982-P",99,1247.92996884324,"UFNNZ","Nottingham","California","Australia","Regional Pumpkin Festival","1138 Z","1084 V",379,1156,9,"Yuxijiangbinggua",566.051050427541,"Medium"
"1700","2994-P",70,1247.13129175641,"NQPWZ","Paris","Texas","Australia","National Pumpkin Festival","1893 V","1197 F",379,1187,10,"Long Pie",565.688776890372,"Medium"
"1701","2856-P",72,1240.14696768168,"ZBKDF","Houston","California","Australia","National Pumpkin Festival","1972 L","1273 V",370,1062,12,"Yuxijiangbinggua",562.52074336467,"Medium"
"1702","2932-P",98,1249.15949398186,"MKHDG","Paris","Florida","Australia","Regional Pumpkin Festival","1702 B","1208 O",388,1262,-2,"Sugar Pie",566.60875319422,"Medium"
"1703","2359-P",2,1231.66284996588,"SCWTM","New York","Texas","USA","Regional Pumpkin Festival","1637 N","1658 X",396,1359,-4,"Naples Long",558.672415441722,"Medium"
"1704","2705-P",42,1240.85048395954,"LUBGY","Los Angeles","California","USA","National Pumpkin Festival","1912 C","1102 J",387,1283,-7,"Sugar Pie",562.839852720176,"Medium"
"1705","2322-P",65,1226.21445506532,"FFQWC","Paris","Florida","Australia","Regional Pumpkin Festival","1734 R","1775 S",385,1188,1,"Naples Long",556.201067101988,"Medium"
"1706","2509-P",41,1224.80866080429,"LZYMG","Paris","California","USA","Regional Pumpkin Festival","1233 G","1431 G",390,1311,-11,"Yuxijiangbinggua",555.563410071541,"Medium"
"1707","2920-P",94,1219.01629689056,"XGWSQ","Chicago","New York","UK","Regional Pumpkin Festival","1550 L","1495 L",382,1212,-3,"Sugar Pie",552.936040139185,"Medium"
"1708","2782-P",65,1216.21306267213,"IWBVO","Nottingham","Texas","UK","National Pumpkin Festival","1246 B","1493 C",405,1358,-7,"Long Pie",551.664515523577,"Medium"
"1709","2945-P",32,1222.54609195888,"FFTNC","Paris","New York","USA","Local Pumpkin Festival","1605 W","1924 V",1,1,-5,"Long Pie",554.537126943812,"Medium"
"1710","2125-P",15,1215.146118965,"RNVER","Chicago","Florida","Australia","National Pumpkin Festival","1639 Q","1836 M",386,1195,2,"Yuxijiangbinggua",551.180558393572,"Medium"
"1711","2124-P",58,1213.68983706087,"JGQIP","Nottingham","New York","Australia","National Pumpkin Festival","1380 X","1589 S",397,1284,-8,"Naples Long",550.520000572114,"Medium"
"1712","2450-P",43,1205.16183071863,"TSTES","Los Angeles","New York","Australia","National Pumpkin Festival","1310 W","1407 I",379,1197,5,"Naples Long",546.651765119324,"Medium"
"1713","2253-P",63,1203.38991427887,"REJVU","Los Angeles","Florida","Australia","Local Pumpkin Festival","1385 U","1021 O",393,1260,-2,"Naples Long",545.848037997582,"Medium"
"1714","2107-P",56,1201.07696186937,"UNGIG","Los Angeles","New York","Australia","Regional Pumpkin Festival","1760 L","1452 S",395,1306,-4,"Yuxijiangbinggua",544.798901288253,"Medium"
"1715","2148-P",53,1187.84869332612,"NSWKS","Paris","Florida","USA","National Pumpkin Festival","1797 R","1276 R",391,1321,-7,"Yuxijiangbinggua",538.798664503179,"Medium"
"1716","2362-P",2,1188.41841364,"BLJRR","Los Angeles","Texas","Australia","National Pumpkin Festival","1471 D","1465 R",369,1113,3,"Long Pie",539.057085079795,"Medium"
"1717","2322-P",19,1191.704962302,"UREDE","Nottingham","California","Australia","Local Pumpkin Festival","1167 E","1384 J",380,1198,0,"Sugar Pie",540.547837260488,"Medium"
"1718","2710-P",17,1180.38898151275,"KVQNW","New York","California","Australia","Regional Pumpkin Festival","1077 Y","1528 T",370,1105,10,"Naples Long",535.41499890233,"Medium"
"1719","2181-P",21,1190.49636875931,"BITVN","Los Angeles","Texas","USA","Local Pumpkin Festival","1116 B","1881 M",367,1101,8,"Yuxijiangbinggua",539.999628898274,"Medium"
"1720","2560-P",26,1176.61614360753,"HZYBT","New York","Florida","Australia","Regional Pumpkin Festival","1707 B","1943 S",379,1191,-5,"Long Pie",533.703669811229,"Medium"
"1721","2765-P",45,1179.80020559579,"HCBCI","Houston","New York","Australia","National Pumpkin Festival","1708 E","1619 J",302,584,106,"Naples Long",535.147934856606,"Medium"
"1722","2410-P",30,1186.86211754195,"QSZJT","Chicago","California","Australia","National Pumpkin Festival","1522 B","1576 M",386,1274,-12,"Sugar Pie",538.35116162009,"Medium"
"1723","2785-P",56,1168.24189875275,"GPSAG","Houston","California","USA","National Pumpkin Festival","1560 Y","1649 M",363,1076,14,"Sugar Pie",529.905179339057,"Medium"
"1724","2182-P",70,1179.8097294569,"ENADC","Paris","New York","USA","Local Pumpkin Festival","1160 V","1825 P",381,1208,1,"Sugar Pie",535.152254803815,"Medium"
"1725","2154-P",33,1180.27020814829,"JLXAZ","Houston","California","USA","National Pumpkin Festival","1937 D","1776 I",391,1290,-4,"Naples Long",535.361124254397,"Medium"
"1726","2453-P",56,1158.73474853858,"AVRRA","Los Angeles","New York","UK","Local Pumpkin Festival","1447 B","1685 B",372,1093,4,"Yuxijiangbinggua",525.592812059113,"Medium"
"1727","2374-P",7,1163.88186943345,"TNSGH","New York","Texas","Australia","Regional Pumpkin Festival","1177 Y","1539 M",375,1165,-5,"Sugar Pie",527.927504920056,"Medium"
"1728","2537-P",88,1158.43721666876,"IESOC","Nottingham","New York","UK","Local Pumpkin Festival","1556 M","1858 I",377,1145,6,"Naples Long",525.457853983217,"Medium"
"1729","2051-P",100,1155.33233119454,"WOVGP","Paris","California","UK","Regional Pumpkin Festival","1781 R","1387 E",397,1315,-8,"Long Pie",524.049502771195,"Medium"
"1730","2407-P",54,1151.18421382178,"VBEJZ","Chicago","Florida","USA","Regional Pumpkin Festival","1469 H","1548 P",401,1336,-15,"Yuxijiangbinggua",522.167949915847,"Medium"
"1731","2439-P",93,1150.34022894688,"NARJO","Los Angeles","Texas","Australia","National Pumpkin Festival","1703 X","1757 D",371,1134,5,"Sugar Pie",521.785125128473,"Medium"
"1732","2247-P",78,1155.71003339253,"IGUDU","Los Angeles","California","UK","Local Pumpkin Festival","1554 L","1350 S",355,1023,17,"Sugar Pie",524.220825466586,"Medium"
"1733","2038-P",3,1146.70457916148,"DNJMK","Paris","California","Australia","National Pumpkin Festival","1443 O","1532 S",4,2,1,"Yuxijiangbinggua",520.136023471014,"Medium"
"1734","2828-P",40,1146.12891372852,"NIREM","Nottingham","Florida","UK","Regional Pumpkin Festival","1375 A","1082 H",355,1028,10,"Yuxijiangbinggua",519.874906235947,"Medium"
"1735","2967-P",99,1136.9708362408,"LIOVQ","Chicago","California","Australia","Regional Pumpkin Festival","1408 Y","1296 M",383,1237,-7,"Long Pie",515.720875552136,"Medium"
"1736","2240-P",22,1146.10230298806,"ADXKQ","Nottingham","Florida","UK","Regional Pumpkin Festival","1404 Z","1280 R",377,1133,2,"Yuxijiangbinggua",519.86283581696,"Medium"
"1737","2203-P",30,1146.60522618238,"YHXFY","Chicago","New York","Australia","Regional Pumpkin Festival","1638 M","1216 O",394,1298,-8,"Long Pie",520.090957754518,"Medium"
"1738","2505-P",39,1128.98020682763,"REQHV","Chicago","Texas","UK","Local Pumpkin Festival","1773 V","1532 A",370,1120,3,"Sugar Pie",512.09638997536,"Medium"
"1739","2483-P",69,1132.05000168458,"ULBWX","Nottingham","Florida","USA","National Pumpkin Festival","1284 C","1106 B",381,1237,-8,"Long Pie",513.48882436411,"Medium"
"1740","2432-P",61,1131.46300795358,"SOVFD","Nottingham","Florida","UK","Local Pumpkin Festival","1046 R","1264 J",373,1107,7,"Long Pie",513.222568703679,"Medium"
"1741","2568-P",32,1128.38086614944,"CBRCK","Houston","Texas","UK","Local Pumpkin Festival","1188 D","1955 A",355,1020,14,"Long Pie",511.824533838457,"Medium"
"1742","2662-P",80,1123.00742734317,"CPEYO","New York","Texas","USA","Local Pumpkin Festival","1859 V","1197 L",372,1153,-1,"Long Pie",509.387184983442,"Medium"
"1743","2608-P",87,1125.22528476082,"LLSAC","Paris","Texas","UK","Local Pumpkin Festival","1684 M","1579 S",370,1097,7,"Yuxijiangbinggua",510.393187365229,"Medium"
"1744","2728-P",20,1127.66563087981,"MZMCP","Los Angeles","California","USA","National Pumpkin Festival","1547 L","1277 R",363,1045,9,"Long Pie",511.500108842036,"Medium"
"1745","2470-P",15,1133.970524651,"JBQZE","New York","California","Australia","National Pumpkin Festival","1648 Z","1188 A",369,1114,-1,"Yuxijiangbinggua",514.359958217496,"Medium"
"1746","2585-P",67,1125.00692943372,"RXWZZ","Houston","Texas","UK","Regional Pumpkin Festival","1823 E","1172 O",370,1126,3,"Sugar Pie",510.294143135699,"Medium"
"1747","2598-P",12,1121.94516618643,"PTYYX","Houston","California","USA","Local Pumpkin Festival","1689 C","1546 R",384,1214,-6,"Sugar Pie",508.905351820835,"Medium"
"1748","2804-P",11,1111.82760829814,"AREQO","Nottingham","California","UK","Local Pumpkin Festival","1609 H","1214 G",368,1113,2,"Naples Long",504.316108503169,"Medium"
"1749","2970-P",57,1111.68325816561,"NNFMD","Houston","California","UK","National Pumpkin Festival","1727 C","1880 O",356,1003,16,"Naples Long",504.250632437853,"Medium"
"1750","2624-P",79,1108.48269214109,"WACWC","Houston","Texas","USA","Regional Pumpkin Festival","1625 L","1016 L",398,1369,-22,"Naples Long",502.798881293659,"Medium"
"1751","2199-P",1,1113.82704369072,"YWVPF","Los Angeles","New York","UK","National Pumpkin Festival","1644 X","1098 O",362,994,17,"Yuxijiangbinggua",505.22303640176,"Medium"
"1752","2927-P",33,1105.13854091894,"YBXJK","Los Angeles","Florida","Australia","Local Pumpkin Festival","1757 S","1201 K",-1,-3,-2,"Sugar Pie",501.282001052503,"Medium"
"1753","2491-P",73,1117.10975928698,"KWITN","Los Angeles","Florida","UK","Local Pumpkin Festival","1979 D","1954 H",355,1020,3,"Sugar Pie",506.712049934499,"Medium"
"1754","2074-P",82,1110.55164415389,"HKXQJ","Paris","New York","USA","Local Pumpkin Festival","1818 L","1009 D",346,928,20,"Naples Long",503.737341375053,"Medium"
"1755","2810-P",87,1101.74127716478,"VQUKI","New York","Texas","USA","National Pumpkin Festival","1671 H","1597 C",363,1046,7,"Naples Long",499.741029391727,"Medium"
"1756","2016-P",36,1108.98464408983,"ATDMQ","New York","Florida","USA","Local Pumpkin Festival","1107 F","1741 J",359,1037,11,"Naples Long",503.026562681992,"Medium"
"1757","2790-P",57,1097.44047808088,"LWJSY","Paris","California","USA","National Pumpkin Festival","1729 T","1630 P",362,1026,4,"Naples Long",497.790221333664,"Medium"
"1758","2129-P",28,1106.38401123881,"CSEIL","Nottingham","Florida","USA","Local Pumpkin Festival","1616 I","1566 Y",380,1148,-5,"Naples Long",501.846936425836,"Medium"
"1759","2953-P",29,1092.76250719372,"ERTPK","Chicago","Florida","Australia","National Pumpkin Festival","1361 S","1556 D",359,1006,6,"Sugar Pie",495.668331163015,"Medium"
"1760","2244-P",53,1107.29023750219,"QJRNH","Houston","New York","Australia","Regional Pumpkin Festival","1988 H","1883 C",354,998,5,"Sugar Pie",502.257993409096,"Medium"
"1761","2251-P",95,1096.11261328124,"QUZLO","Chicago","Texas","UK","National Pumpkin Festival","1939 Z","1057 R",375,1116,0,"Naples Long",497.187912483462,"Medium"
"1762","2219-P",55,1104.25096706022,"HRJLZ","Los Angeles","New York","UK","National Pumpkin Festival","1202 Z","1891 X",380,1165,-4,"Naples Long",500.879404650777,"Medium"
"1763","2429-P",37,1096.57660174929,"GODQL","Nottingham","Florida","UK","National Pumpkin Festival","1289 Z","1823 B",362,1030,5,"Yuxijiangbinggua",497.398373940662,"Medium"
"1764","2416-P",1,1090.47624777444,"EWHEF","Nottingham","California","USA","Local Pumpkin Festival","1218 I","1810 F",367,1114,4,"Sugar Pie",494.631302180502,"Medium"
"1765","2079-P",44,1094.874100958,"XNKCH","Houston","California","USA","Local Pumpkin Festival","1048 F","1842 Y",368,1085,6,"Yuxijiangbinggua",496.62613320174,"Medium"
"1766","2218-P",97,1096.51314701978,"YZQGQ","Los Angeles","Florida","UK","National Pumpkin Festival","1475 B","1447 G",377,1164,-8,"Naples Long",497.369591382997,"Medium"
"1767","2989-P",78,1083.84131093696,"IYHPI","Paris","Florida","Australia","Regional Pumpkin Festival","1685 X","1707 D",357,1026,2,"Yuxijiangbinggua",491.621747910516,"Medium"
"1768","2353-P",6,1080.42719993275,"ZVNBT","Houston","California","USA","Local Pumpkin Festival","1000 Z","1143 G",371,1130,-2,"Naples Long",490.073134471894,"Medium"
"1769","2286-P",96,1081.80030470379,"MBSKJ","Nottingham","California","Australia","Local Pumpkin Festival","1657 N","1631 M",373,1093,4,"Naples Long",490.6959638112,"Medium"
"1770","2304-P",27,1076.34389048908,"JYVFP","Houston","New York","Australia","Regional Pumpkin Festival","1901 F","1482 Q",385,1182,-5,"Long Pie",488.220977974722,"Medium"
"1771","2790-P",55,1072.83644319139,"YRPLF","Chicago","Florida","USA","National Pumpkin Festival","1266 F","1633 H",373,1158,-2,"Sugar Pie",486.630027940071,"Medium"
"1772","2594-P",1,1074.99840392172,"GBEEZ","Chicago","Florida","USA","Regional Pumpkin Festival","1551 V","1766 P",363,1045,-2,"Naples Long",487.610676031662,"Medium"
"1773","2113-P",13,1090.16635849047,"OSTUG","Paris","California","UK","National Pumpkin Festival","1634 W","1187 E",369,1049,2,"Long Pie",494.490738880411,"Medium"
"1774","2662-P",11,1079.49869855773,"DWDDV","Nottingham","New York","USA","Local Pumpkin Festival","1844 Y","1757 W",384,1189,-9,"Yuxijiangbinggua",489.651973676197,"Medium"
"1775","2163-P",6,1067.20813163649,"HZIYI","New York","California","UK","Local Pumpkin Festival","1061 B","1753 Q",2,-1,-1,"Long Pie",484.07707084526,"Medium"
"1776","2217-P",86,1066.77388744801,"CRXOR","Los Angeles","Texas","UK","Regional Pumpkin Festival","1381 C","1169 C",367,1062,3,"Sugar Pie",483.880101155319,"Medium"
"1777","2960-P",10,1056.41929592285,"GZRDD","Houston","Florida","Australia","Regional Pumpkin Festival","1025 Z","1714 X",-5,3,-5,"Yuxijiangbinggua",479.183341276239,"Medium"
"1778","2924-P",81,1056.96432376653,"OUVUR","Nottingham","California","USA","Regional Pumpkin Festival","1778 R","1901 U",368,1081,-1,"Yuxijiangbinggua",479.430561545908,"Medium"
"1779","2206-P",95,1053.14467949793,"EBCOK","Chicago","New York","USA","National Pumpkin Festival","1324 C","1066 K",371,1122,-10,"Long Pie",477.698001462824,"Medium"
"1780","2793-P",33,1060.1272527976,"SLPRB","Paris","California","USA","Regional Pumpkin Festival","1588 E","1530 W",357,985,5,"Naples Long",480.865240850967,"Medium"
"1781","2747-P",50,1063.8958999319,"DQWOA","Paris","Texas","Australia","National Pumpkin Festival","1778 T","1651 P",371,1109,-8,"Naples Long",482.57466904191,"Medium"
"1782","2462-P",54,1050.17434642371,"NRQAD","Chicago","Texas","UK","Local Pumpkin Festival","1130 F","1350 E",365,1100,-5,"Naples Long",476.350682143022,"Medium"
"1783","2949-P",36,1062.19630371127,"JRTJX","Los Angeles","California","UK","Regional Pumpkin Festival","1954 V","1837 P",379,1152,-5,"Naples Long",481.803745793004,"Medium"
"1784","2241-P",65,1055.48806665875,"ONNIY","Houston","Texas","Australia","Local Pumpkin Festival","1897 A","1401 G",-1,2,0,"Sugar Pie",478.760943131876,"Medium"
"1785","2014-P",42,1044.79832173642,"WUEQB","Los Angeles","Texas","USA","National Pumpkin Festival","1470 R","1002 K",361,1055,2,"Long Pie",473.912160353065,"Medium"
"1786","2109-P",30,1050.20748943463,"BMPNH","Nottingham","Texas","Australia","National Pumpkin Festival","1200 X","1699 W",370,1125,-5,"Sugar Pie",476.365715547633,"Medium"
"1787","2463-P",14,1047.49693460856,"OQPWH","Los Angeles","New York","UK","Regional Pumpkin Festival","1682 W","1616 U",-3,2,1,"Long Pie",475.136229562964,"Medium"
"1788","2346-P",73,1044.80687677674,"NRWBU","Paris","Texas","Australia","Regional Pumpkin Festival","1412 T","1560 R",361,991,5,"Long Pie",473.916040850915,"Medium"
"1789","2153-P",37,1041.31851282064,"RQGIR","Houston","New York","Australia","Local Pumpkin Festival","1138 G","1561 H",376,1133,-12,"Sugar Pie",472.333746867339,"Medium"
"1790","2065-P",94,1039.49360304885,"YGZNR","Chicago","New York","UK","Local Pumpkin Festival","1995 S","1385 K",361,1047,-3,"Long Pie",471.505982394132,"Medium"
"1791","2942-P",2,1030.09888634365,"IWMOI","Los Angeles","New York","Australia","Local Pumpkin Festival","1228 K","1939 S",365,1030,-2,"Long Pie",467.244614054389,"Medium"
"1792","2413-P",64,1034.73355776537,"HLBMH","Los Angeles","New York","Australia","Local Pumpkin Festival","1759 I","1636 H",359,1019,-4,"Long Pie",469.346863933911,"Medium"
"1793","2479-P",82,1031.15595848672,"BJNYL","Houston","Texas","USA","Local Pumpkin Festival","1367 X","1301 W",361,1047,-5,"Sugar Pie",467.724093521909,"Medium"
"1794","2052-P",89,1034.16050521657,"LXFXF","Chicago","California","UK","National Pumpkin Festival","1133 F","1106 A",350,928,6,"Yuxijiangbinggua",469.086931882194,"Medium"
"1795","2463-P",85,1026.85253870767,"SYOJE","New York","Florida","Australia","Regional Pumpkin Festival","1596 V","1188 S",349,935,4,"Long Pie",465.772096737488,"Medium"
"1796","2534-P",14,1024.88946788851,"LOYDA","Houston","Texas","UK","Regional Pumpkin Festival","1361 R","1369 Y",360,1061,-7,"Yuxijiangbinggua",464.881663518486,"Medium"
